DataKey,IMGDate,keyForPath,key,DATE,Height,SPAD,LAI,leafWidth,leafLength,centerEarWeight,centerEarNum,sideEarWeight,sideEarNum,avgEarSize,20StrawWerightBeforeDry,20StrawWerightAfterDry,strawWeightDecreasePercent,totalSeedNum,seedNumLessThan2MM,totalSeedWeightBeforeDry,seedLessThan2MMWeightBeforeDry,totalSeedWeightAfterDry,seedLessThan2MMWeightAfterDry
202406071509_22,202406071509,22,21,03/06/2024,88.9,56.3,2.8925,1.4,18.8,248.47,137,340.43,140,8.7,15.64,13.7,14.16,2671,41,108.8,0.5,98.19,0.49
202406071509_23,202406071509,23,22,03/06/2024,86.8,52.6,2.3365,1.5,24.7,317.49,198,478.07,163,7.5,20.74,19.1,8.59,4473,94,176.3,1.1,158.77,1.07
202406071509_24,202406071509,24,23,03/06/2024,89.5,55.2,1.9055,1.7,22,270.66,157,450.27,146,8.9,15.25,12,27.08,3556,62,139,0.8,124.28,0.68
202406071509_25,202406071509,25,24,03/06/2024,90.9,56.7,2.8315,1.5,19.8,387.12,237,520.31,224,7.9,21.47,19.3,11.24,4462,60,166.7,0.8,149.78,0.68
202406071509_26,202406071509,26,25,03/06/2024,89.1,59.6,2.881,1.6,24.2,366.3,185,568.87,221,8.2,13.41,12,11.75,4803,48,228.4,0.6,205.31,0.51
202406071509_27,202406071509,27,26,03/06/2024,83.5,51.7,3.084,1.5,24.1,209.02,137,414.17,178,8.2,11.9,10.3,15.53,4161,82,153.6,1,138.13,0.83
202406071509_28,202406071509,28,27,03/06/2024,82.3,54.3,2.451,1.4,19.4,227.51,156,479.01,194,8.1,22.42,20,12.1,3678,46,151.7,0.6,136.25,0.55
202406071509_29,202406071509,29,28,03/06/2024,89.5,53,2.5105,1.6,21.8,351.26,196,500.78,217,8.1,17.79,15.8,12.59,4683,44,194.2,0.5,173.44,0.54
202406071509_30,202406071509,30,29,03/06/2024,88.6,59.7,3.28,1.4,20.1,215.4,162,785.65,227,9.1,17.49,16,9.31,5503,51,269.9,0.7,242.44,0.54
202406071509_31,202406071509,31,30,03/06/2024,91.3,55.7,2.9695,1.7,24,433.7,229,417.39,156,8.3,16.85,15,12.33,3880,50,165.8,0.7,148.71,0.61
202406071509_32,202406071509,32,31,03/06/2024,86.5,53.1,3.177,1.6,28.1,386.46,230,460.61,168,8.5,12.61,11.2,12.59,4029,31,161.2,0.4,144.22,0.32
202406071509_33,202406071509,33,32,03/06/2024,84.4,55.5,3.5255,1.6,21.7,216.05,131,300.43,148,7.3,10.32,8.9,15.96,2354,27,94.7,0.3,84.68,0.28
202406071509_34,202406071509,34,33,03/06/2024,85.4,57.9,2.801,1.5,22.3,306.16,212,556.23,213,8.2,11.36,9.9,14.75,4999,60,204.5,1,183.33,0.73
202406071509_35,202406071509,35,34,03/06/2024,85.6,53.8,2.549,1.5,20.3,244.79,161,241.09,111,8.2,14.56,12.7,14.65,1918,76,75.7,1.2,68.1,0.9
202406071509_36,202406071509,36,35,03/06/2024,83.3,51.6,3.1395,1.5,24.5,313.61,184,520.08,270,8.2,14.16,13.4,5.67,2917,20,121.7,0.3,109.65,0.25
202406071509_37,202406071509,37,36,03/06/2024,85.8,54.2,2.7755,1.7,22.9,335.24,205,249.62,106,9.3,13.37,12.2,9.59,1984,55,74.7,0.8,67.1,0.7
202406071509_38,202406071509,38,37,03/06/2024,89.2,55.9,2.3525,1.5,23.6,206.75,130,452.81,225,9.1,10.7,9.5,12.63,4214,47,176.5,0.7,158,0.6
202406071509_39,202406071509,39,38,03/06/2024,86.5,54.6,3.5555,1.6,21.7,171.49,136,440.92,196,9.6,11.13,9.6,15.94,3404,32,139.9,0.4,125.4,0.4
202406071509_40,202406071509,40,39,03/06/2024,87.4,51.3,2.402,1.5,20.2,208.49,144,262.66,99,8.8,11.64,9.9,17.58,2241,110,84.5,1.5,75.3,1.3
202406071509_41,202406071509,41,40,03/06/2024,83.1,52.5,1.8325,1.6,19.1,218.18,118,361.05,182,9,10.81,9.3,16.24,2956,41,107,0.7,95.51,0.51
202406071509_42,202406071509,42,41,03/06/2024,85.2,58,2.722,1.5,24.4,170.21,131,302.55,156,8,10.48,9,16.44,2379,96,91.9,1.4,80.82,0.32
202406071509_43,202406071509,43,42,03/06/2024,84.2,55.5,2.3895,1.5,20.2,209.58,132,332.24,139,9.3,10,8.5,17.65,3539,41,136.2,0.5,122.86,1.76
202406071509_44,202406071509,44,43,03/06/2024,89.2,53.5,2.385,1.4,21.1,279.45,165,516.4,203,8.4,19.02,16.7,13.89,4296,29,186,0.4,167.14,0.34
202406071509_45,202406071509,45,44,03/06/2024,89.3,59.4,2.556,1.5,21.1,263.06,148,286.21,104,8,12.56,10.6,18.49,1930,27,75.3,0.4,68.06,0.36
202406071509_46,202406071509,46,45,03/06/2024,82.4,57.2,1.9655,1.4,23.2,218.15,122,313.45,171,8.8,17.46,15.3,14.12,2566,138,86.3,1.9,77.74,1.74
202406071509_47,202406071509,47,46,03/06/2024,87.6,54.8,2.794,1.6,25.1,245.77,83,425.2,183,8.2,16.05,13.5,18.89,3386,59,130,0.8,116.42,0.72
202406071509_48,202406071509,48,47,03/06/2024,86.5,56,2.5005,1.6,23.7,152.35,150,392.42,224,8.6,9.68,8.2,18.05,2868,72,102,1.1,91.53,0.93
202406071509_49,202406071509,49,48,03/06/2024,89.1,57.5,2.943,1.6,25.4,406.57,256,448.63,134,8.1,11.36,9.8,15.92,3609,27,150.7,0.4,135.42,0.32
202406071509_50,202406071509,50,49,03/06/2024,86.2,55.1,2.452,1.5,23,278.43,180,473.32,197,8.5,18.65,17.1,9.06,3470,65,137.2,0.9,113.02,0.82
202406071509_51,202406071509,51,50,03/06/2024,85.8,59.1,2.645,1.5,23.9,179.99,124,453.23,188,8.7,13.69,12.1,13.14,3444,50,134.6,0.8,121.41,0.61
202406071509_52,202406071509,52,51,03/06/2024,86.9,58.8,3.191,1.4,23.5,376.33,236,411.3,166,7.9,18.46,16,15.38,3078,13,120,0.3,107.68,0.18
202406071509_53,202406071509,53,52,03/06/2024,84,53.8,2.428,1.5,22.7,150.86,131,414.88,246,8.5,13.15,11.8,11.44,3108,85,121.2,1.2,108.9,1
202406071509_54,202406071509,54,53,03/06/2024,84.6,53.7,2.1895,1.6,22,231.75,168,568.83,260,8.9,17.13,15.3,11.96,4495,43,157.7,0.8,137.08,0.58
202406071509_55,202406071509,55,54,03/06/2024,89.1,54.4,2.684,1.5,17.9,211.47,137,257.25,124,8.7,15.4,14.3,7.69,2120,56,84.1,0.8,75.13,0.73
202406071509_56,202406071509,56,55,03/06/2024,84.7,54.6,2.2975,1.5,23.7,90,88,260.66,99,7.9,9.19,8.3,10.72,2048,39,79.7,0.5,70.77,0.47
202406071509_57,202406071509,57,56,03/06/2024,87.5,56.2,2.3735,1.5,20.6,98.2,80,389.2,203,8.1,7.49,6.5,15.23,2392,12,94.9,0.2,85.13,0.13
202406071509_58,202406071509,58,57,03/06/2024,91,54.3,2.333,1.6,22.6,285.59,179,432.41,182,7.6,19.79,17.9,10.56,3327,29,130.4,0.3,116.74,0.34
202406071509_59,202406071509,59,58,03/06/2024,77,55.3,2.2445,1.3,18,71.76,69,281.46,157,7.9,12.7,11.5,10.43,1978,57,74.2,0.8,66.64,0.74
202406071509_60,202406071509,60,59,03/06/2024,87.1,56.1,2.2255,1.6,22.4,172.87,143,437.91,174,9.2,10.2,8.3,22.89,3371,195,116.1,2.4,103.86,2.16
202406071509_61,202406071509,61,60,03/06/2024,83.5,50.9,2.5355,1.5,19.1,244.3,154,320.79,108,8.5,13.34,11.8,13.05,2620,45,111.5,0.4,99.34,0.44
202406071509_62,202406071509,62,61,03/06/2024,88.9,51.5,2.007,1.5,22,122.28,82,147.57,76,8.8,11.6,9.9,17.17,1128,24,40.2,0.2,35.81,0.21
202406071509_63,202406071509,63,62,03/06/2024,79.3,57.2,1.286,1.2,20.7,49.99,54,256.77,147,7.4,15.63,13.6,14.93,1565,33,58.2,0.5,52.41,0.41
202406071509_64,202406071509,64,63,03/06/2024,78.3,54.3,1.3065,1.5,20.4,78.9,87,327.97,139,7.7,15.68,13.2,18.79,2413,76,86.2,1.1,77.45,0.95
202406071509_65,202406071509,65,64,03/06/2024,81.5,55.8,2.232,1.5,20.6,102.66,109,328.46,191,8.8,11.88,10.7,11.03,2282,35,85.9,0.5,76.98,0.38
202406071509_66,202406071509,66,65,03/06/2024,71.4,53.5,1.802,1.4,19.1,49.05,38,327.11,180,8.4,7.61,6.6,15.3,2572,120,92.7,1.9,83.16,1.56
202406071509_67,202406071509,67,66,03/06/2024,85.6,50.7,2.653,1.4,20.6,103.27,91,224.11,110,8.8,10.26,9.7,5.77,2033,68,78.9,0.9,70.95,0.85
202406071509_68,202406071509,68,67,03/06/2024,82.6,49.3,2.5575,1.3,17.2,69.62,59,223.45,88,8.5,12.59,11.4,10.44,1332,57,46.1,0.8,41.6,0.7
202406071509_69,202406071509,69,68,03/06/2024,76.8,53.4,2.0345,1.4,20.9,40.98,53,135.23,79,7.3,10.63,9.1,16.81,1027,69,34.3,0.8,30.44,0.64
202406071509_70,202406071509,70,69,03/06/2024,74.6,57.2,2.746,1.3,21.1,72.68,97,193.27,93,7.6,10.42,9,15.78,1472,18,53.1,0.3,46.7,0.2
202406071509_71,202406071509,71,70,03/06/2024,80.4,55.2,1.22035,1.3,17.5,6.74,18,287.16,177,8.8,9.93,9,10.33,3083,41,67.1,0.5,60.3,0.5
202406071509_72,202406071509,72,71,03/06/2024,81.1,57.7,2.27,1.6,24.2,217.02,174,413.78,207,7.9,10.16,9.1,11.65,4593,54,122.5,0.8,110.55,0.75
202406071509_73,202406071509,73,72,03/06/2024,85.6,55.4,2.9955,1.7,30.4,187.98,127,313.78,109,8.4,12.13,10.9,11.28,2806,16,115.8,0.2,103.66,0.16
202406071509_74,202406071509,74,73,03/06/2024,81.4,51.5,2.5605,1.5,22.9,27.63,27,267.12,90,9.1,17.18,15.8,8.73,1995,13,77.7,0.2,69.33,0.13
202406071509_75,202406071509,75,74,03/06/2024,72.7,55.3,1.0253,1.3,19.3,46.64,37,199.71,92,7.9,8.26,7,18,1504,53,51.7,0.7,46.34,0.64
202406071509_76,202406071509,76,75,03/06/2024,77.8,53.8,2.857,1.2,22,115.53,103,113.32,64,6.7,10.25,9.3,10.22,764,22,25.7,0.3,23.42,0.22
202406071509_77,202406071509,77,76,03/06/2024,78,51.8,3.3255,1.4,21.4,122.36,124,284.68,169,8.5,15.17,12.8,18.52,2182,63,75.8,0.7,67.78,0.68
202406071509_78,202406071509,78,77,03/06/2024,85.9,52.7,2.3745,1.6,21.2,139.15,111,488.61,246,9,11.16,10,11.6,3749,54,150.7,0.6,135.7,0.6
202406071509_79,202406071509,79,78,03/06/2024,88.3,54.4,2.9615,1.4,23.2,251.64,173,247.82,111,8.5,14.13,12.9,9.53,2465,66,91.6,0.8,82.32,0.62
202406071509_80,202406071509,80,79,03/06/2024,87.6,53.9,2.4095,1.6,28.8,249.36,195,341.96,158,7.3,9.64,8.4,14.76,2696,33,106.6,0.4,96.3,0.4
202406071509_81,202406071509,81,80,03/06/2024,82.3,51.4,2.809,1.5,23.6,134.26,115,333.39,98,8.3,12.09,10.3,17.38,1847,40,70.5,0.4,63.6,0.4
202406071509_82,202406071509,82,81,03/06/2024,84.8,53,3.608,1.5,20.3,289.86,196,379.26,174,8.9,13.35,12,11.25,3332,45,128.2,0.6,116.04,0.54
202406071509_83,202406071509,83,82,03/06/2024,87.3,54,2.0265,1.5,19.4,139.54,75,390.77,199,8.5,11.43,10.2,12.06,3251,36,125.1,0.6,111.86,0.36
202406071509_84,202406071509,84,83,03/06/2024,80.6,50.7,3.6365,1.6,23.6,201.08,150,468.56,232,9.9,15.5,13.3,16.54,3399,29,134.9,0.4,122.18,0.28
202406071509_85,202406071509,85,84,03/06/2024,86.3,52.6,3.624,1.3,21.2,319.09,175,581.22,211,8.3,16.33,15,8.87,5423,35,226.2,0.4,203.54,0.34
202406071509_86,202406071509,86,85,03/06/2024,86.9,51.1,3.295,1.5,22.1,277.44,156,282.69,119,9.1,10.79,9.8,10.1,3393,12,94.5,0.1,84.54,0.14
202406071509_87,202406071509,87,86,03/06/2024,86.2,56.1,2.9315,1.4,19.6,212.3,120,436.6,193,7.6,12.31,11.2,9.91,3945,35,151.9,0.5,136.24,0.44
202406071509_88,202406071509,88,87,03/06/2024,85.5,57.2,2.9725,1.6,22.6,254.55,146,331.83,135,8.3,12.44,10.4,19.62,3033,5,120.3,0.1,108.08,0.08
202406071509_89,202406071509,89,88,03/06/2024,85,54.1,2.3315,1.4,24.3,75.07,62,564.77,235,8.9,14.38,12.7,13.23,4410,52,189.1,0.6,170.07,0.67
202406071509_90,202406071509,90,89,03/06/2024,86.6,53.4,2.64,1.6,21.1,192.22,141,475.22,180,8.2,16.15,14,15.36,3719,16,148.6,0.3,133.25,0.25
202406071509_91,202406071509,91,90,03/06/2024,98.2,54.6,3.6095,1.8,28.1,468.6,184,467.9,146,7.4,14.13,12,17.75,4778,56,192.7,0.6,172.66,0.66
202406071509_92,202406071509,92,91,03/06/2024,114.1,52,3.187,1.8,28.7,313.02,166,387.16,134,8,25.35,22.8,11.18,2205,11,91,0.2,81.93,0.13
202406071509_93,202406071509,93,92,03/06/2024,107.5,49.5,2.5455,1.7,29,180.27,75,670.63,173,7.7,22.71,20.5,10.78,4194,44,212.2,0.8,190.11,0.71
202406071509_94,202406071509,94,93,03/06/2024,112.6,54.9,4.2485,1.6,26.2,331.03,208,558.87,210,7.5,17.03,15.4,10.58,5237,155,190.6,1.7,170.66,1.66
202406071509_95,202406071509,95,94,03/06/2024,107.9,51,4.1155,1.7,25,494.73,188,835.14,185,8.4,30.59,28.1,8.86,7094,58,286.6,0.9,257,0.7
202406071509_96,202406071509,96,95,03/06/2024,88.9,54.4,2.9535,1.5,27,156.44,112,294.59,114,9.1,12.24,10.5,16.57,2113,23,79.7,0.3,71.65,0.35
202406071509_97,202406071509,97,96,03/06/2024,89.4,46.3,4.495,1.7,24.6,151.22,82,190.23,74,7.4,16.77,15.2,10.33,1376,10,50.4,0.2,45.35,0.15
202406071509_98,202406071509,98,97,03/06/2024,,,,,,,,719.79,214,8.3,22.49,20.3,10.79,6537,8,261.7,0.1,234.29,0.09
202406071509_99,202406071509,99,98,03/06/2024,96.9,47.2,4.987,1.2,25.1,,,1014.37,290,8.7,25.47,23.3,9.31,9991,23,413.5,0.3,370.57,0.27
202406071509_100,202406071509,100,99,03/06/2024,,,,,,,,641.32,176,7.2,21.83,20.9,4.45,6142,10,238.3,0.3,199.31,0.21
202406071509_101,202406071509,101,100,03/06/2024,,,,,,,,747.24,215,8.2,26.64,24,11,7820,21,287.2,0.3,273.47,0.27
202406071509_102,202406071509,102,101,03/06/2024,90.4,48.6,2.4825,1.3,18.1,,,667.38,196,8.7,21.91,19.7,11.22,6658,17,255.7,0.3,236.27,0.27
202406071509_103,202406071509,103,102,03/06/2024,,,,,,,,807.49,267,8.4,23.1,21.1,9.48,6819,6,268.8,0.1,247.99,0.09
202406071509_104,202406071509,104,103,03/06/2024,,,,,,,,982.61,276,8.7,23.25,20.2,15.1,9555,18,391.5,0.3,352.61,0.21
202406071509_105,202406071509,105,104,03/06/2024,92.5,52.4,3.5515,1.2,23.4,,,781.84,215,8.3,23.29,21,10.9,7558,10,310.2,0.2,279.71,0.11
202406071509_106,202406071509,106,105,03/06/2024,,,,,,,,800.88,227,7.9,22.76,20.7,9.95,7758,3,325,0.1,292.63,0.03
202406071509_107,202406071509,107,106,03/06/2024,,,,,,,,645.6,215,8.7,23.26,21,10.76,5958,14,253.8,0.2,228.68,0.18
202406071509_108,202406071509,108,107,03/06/2024,92.5,51.9,3.457,1.3,23.5,,,720.44,226,8.3,19.26,17.7,8.81,6927,10,287.6,0.3,259.42,0.12
202406071509_109,202406071509,109,108,03/06/2024,,,,,,,,700.22,225,8.7,23.57,21,12.24,6088,17,254.8,0.2,228.38,0.18
202406071509_110,202406071509,110,109,03/06/2024,,,,,,,,453.27,178,7.6,17.18,16.2,6.05,4189,15,165.5,0.3,149.32,0.22
202406071509_111,202406071509,111,110,03/06/2024,91.8,49.8,4.604,1.2,21.1,,,686.42,236,8.6,22.73,20.6,10.34,4861,5,202.7,0.1,182.79,0.09
202406071509_112,202406071509,112,111,03/06/2024,,,,,,,,906.34,269,8.4,21.67,19.7,10,8319,16,339.8,0.2,305.52,0.12
202406071509_113,202406071509,113,112,03/06/2024,,,,,,,,525.41,173,8.5,17.44,15.8,10.38,5017,12,198.5,0.2,179.27,0.17
202406071509_114,202406071509,114,113,03/06/2024,94.5,49.3,4.374,1.2,23.2,,,742.74,248,8.3,25.78,23.8,8.32,5388,6,239.3,0.1,216.21,0.11
202406071509_115,202406071509,115,114,03/06/2024,,,,,,,,823.1,276,8.2,23.87,21.3,12.07,6879,11,292.5,0.2,264.55,0.15
202406111255_1,202406111255,1,0,11/06/2024,80.6,55,1.8925,1.1,25.2,352.87,193,392.11,108,8.2,14.65,13,12.69,4008,11,160.9,0.2,143.57,0.17
202406111255_2,202406111255,2,1,11/06/2024,85.3,50.3,2.8375,1.1,21,302.84,178,671.5,219,8,17.75,14.9,19.13,7219,22,283,0.4,251.11,0.21
202406111255_3,202406111255,3,2,11/06/2024,83.7,52.7,2.1875,1.4,18.1,213.38,189,311,126,8.8,9.47,8.8,7.61,3053,78,116.9,1.1,104.59,0.99
202406111255_4,202406111255,4,3,11/06/2024,80.6,46.9,2.8905,1.4,20.1,121.44,83,440.25,174,8.1,14.62,12.8,14.22,3495,40,130.5,0.6,117.22,0.52
202406111255_5,202406111255,5,4,11/06/2024,87.1,53.8,2.2645,1.4,21.7,272.11,160,483.81,170,8.5,17.83,15.6,14.29,4367,32,166.7,0.3,149.09,0.29
202406111255_6,202406111255,6,5,11/06/2024,83.4,58.7,2.641,1.7,23.2,344.17,179,552.38,183,8.4,17.16,15.6,10,5364,60,226.7,0.8,203.14,0.74
202406111255_7,202406111255,7,6,11/06/2024,84.6,52.3,2.9105,1.6,25.1,412.5,212,468.28,175,8.3,16.37,15.1,8.41,4707,46,187.1,0.6,168.1,0.5
202406111255_8,202406111255,8,7,11/06/2024,86.9,57.2,2.6185,1.6,22.5,266.59,169,392.24,169,8.2,15.29,13.8,10.8,3855,46,152.8,0.6,136.9,0.6
202406111255_9,202406111255,9,8,11/06/2024,87.5,40.1,2.3525,1.5,21.2,209.8,117,345.15,128,7.6,9.46,8.2,15.37,2635,47,103.5,0.6,92.64,0.64
202406111255_10,202406111255,10,9,11/06/2024,86.7,36.3,2.927,1.4,21.6,194.24,103,356.45,191,8.1,15.47,14.1,9.72,2195,27,91.7,0.4,82.26,0.36
202406111255_11,202406111255,11,10,11/06/2024,86.6,57.3,2.8275,1.6,25.5,290.73,195,584.24,221,8.1,14.63,12.9,13.41,5476,37,231.6,0.4,208.47,0.37
202406111255_12,202406111255,12,11,11/06/2024,79.1,44.2,2.089,1.4,19.9,73.84,75,401.95,178,7.6,8.86,7.3,21.37,3399,33,139.8,0.4,125.21,0.41
202406111255_13,202406111255,13,12,11/06/2024,88.7,57,2.977,1.5,24.7,356,179,293.8,116,7.5,16.37,14.5,12.9,2748,57,111.2,0.7,99.92,0.72
202406111255_14,202406111255,14,13,11/06/2024,86.1,57.4,1.8665,1.6,23.8,296.34,171,350.29,117,9.3,16.8,14.9,12.75,2789,17,111.5,0.2,101.77,0.17
202406111255_15,202406111255,15,14,11/06/2024,90.5,46.4,2.6825,1.4,23,216.15,129,403.94,202,9.6,10.68,9.5,12.42,3242,56,133.2,0.6,119.78,0.58
202406111255_16,202406111255,16,15,11/06/2024,92.4,48.2,3.486,1.5,22.5,244.1,132,201.73,125,8.7,9.97,8.4,18.69,1590,100,56.7,1.2,51.01,1.21
202406111255_17,202406111255,17,16,11/06/2024,84.2,55.6,2.536,1.5,26.8,266.75,137,424.57,163,9.4,19.21,17.2,11.69,3637,27,153.1,0.3,137.09,0.29
202406111255_18,202406111255,18,17,11/06/2024,86.8,54,2.787,1.5,19.4,256.26,150,485.92,173,8.9,9.49,8.7,9.08,4284,19,174.6,0.2,157.37,0.17
202406111255_19,202406111255,19,18,11/06/2024,88.4,56.4,3.437,1.4,21.3,488.45,233,616.79,189,9.8,24,22.3,7.62,5408,28,243.8,0.6,219.74,0.34
202406111255_20,202406111255,20,19,11/06/2024,82.1,52.5,3.092,1.6,23,375.61,194,554.87,206,9.1,13.74,12.1,13.55,5286,68,218.3,0.8,196.07,0.77
202406111255_21,202406111255,21,20,11/06/2024,83.4,50.8,3.337,1.4,20.1,300.36,142,347.2,157,8.3,19.94,17.9,11.4,2861,43,113,0.5,101.17,0.47
202406111255_22,202406111255,22,21,11/06/2024,86,43.2,3.7005,1.4,18.8,248.47,137,340.43,140,8.7,15.64,13.7,14.16,2671,41,108.8,0.5,98.19,0.49
202406111255_23,202406111255,23,22,11/06/2024,87,49.4,2.9175,1.5,24.7,317.49,198,478.07,163,7.5,20.74,19.1,8.59,4473,94,176.3,1.1,158.77,1.07
202406111255_24,202406111255,24,23,11/06/2024,85.7,51.4,2.348,1.7,22,270.66,157,450.27,146,8.9,15.25,12,27.08,3556,62,139,0.8,124.28,0.68
202406111255_25,202406111255,25,24,11/06/2024,92.1,49.6,2.7895,1.5,19.8,387.12,237,520.31,224,7.9,21.47,19.3,11.24,4462,60,166.7,0.8,149.78,0.68
202406111255_26,202406111255,26,25,11/06/2024,90,39.5,2.754,1.6,24.2,366.3,185,568.87,221,8.2,13.41,12,11.75,4803,48,228.4,0.6,205.31,0.51
202406111255_27,202406111255,27,26,11/06/2024,84.5,51.1,2.7355,1.5,24.1,209.02,137,414.17,178,8.2,11.9,10.3,15.53,4161,82,153.6,1,138.13,0.83
202406111255_28,202406111255,28,27,11/06/2024,81.4,49.1,2.293,1.4,19.4,227.51,156,479.01,194,8.1,22.42,20,12.1,3678,46,151.7,0.6,136.25,0.55
202406111255_29,202406111255,29,28,11/06/2024,82.3,46.8,2.5825,1.6,21.8,351.26,196,500.78,217,8.1,17.79,15.8,12.59,4683,44,194.2,0.5,173.44,0.54
202406111255_30,202406111255,30,29,11/06/2024,87.1,55.5,2.903,1.4,20.1,215.4,162,785.65,227,9.1,17.49,16,9.31,5503,51,269.9,0.7,242.44,0.54
202406111255_31,202406111255,31,30,11/06/2024,88.7,49.2,3.262,1.7,24,433.7,229,417.39,156,8.3,16.85,15,12.33,3880,50,165.8,0.7,148.71,0.61
202406111255_32,202406111255,32,31,11/06/2024,88,47.9,3.289,1.6,28.1,386.46,230,460.61,168,8.5,12.61,11.2,12.59,4029,31,161.2,0.4,144.22,0.32
202406111255_33,202406111255,33,32,11/06/2024,83.9,50.9,2.8505,1.6,21.7,216.05,131,300.43,148,7.3,10.32,8.9,15.96,2354,27,94.7,0.3,84.68,0.28
202406111255_34,202406111255,34,33,11/06/2024,84.6,50.5,2.7935,1.5,22.3,306.16,212,556.23,213,8.2,11.36,9.9,14.75,4999,60,204.5,1,183.33,0.73
202406111255_35,202406111255,35,34,11/06/2024,87.8,18.4,2.7645,1.5,20.3,244.79,161,241.09,111,8.2,14.56,12.7,14.65,1918,76,75.7,1.2,68.1,0.9
202406111255_36,202406111255,36,35,11/06/2024,86.1,46.8,3.5485,1.5,24.5,313.61,184,520.08,270,8.2,14.16,13.4,5.67,2917,20,121.7,0.3,109.65,0.25
202406111255_37,202406111255,37,36,11/06/2024,87,54.6,2.8855,1.7,22.9,335.24,205,249.62,106,9.3,13.37,12.2,9.59,1984,55,74.7,0.8,67.1,0.7
202406111255_38,202406111255,38,37,11/06/2024,89.4,43.5,2.5715,1.5,23.6,206.75,130,452.81,225,9.1,10.7,9.5,12.63,4214,47,176.5,0.7,158,0.6
202406111255_39,202406111255,39,38,11/06/2024,89.1,56.8,3.411,1.6,21.7,171.49,136,440.92,196,9.6,11.13,9.6,15.94,3404,32,139.9,0.4,125.4,0.4
202406111255_40,202406111255,40,39,11/06/2024,87.2,52.7,2.9665,1.5,20.2,208.49,144,262.66,99,8.8,11.64,9.9,17.58,2241,110,84.5,1.5,75.3,1.3
202406111255_41,202406111255,41,40,11/06/2024,88,52,3.051,1.6,19.1,218.18,118,361.05,182,9,10.81,9.3,16.24,2956,41,107,0.7,95.51,0.51
202406111255_42,202406111255,42,41,11/06/2024,84.1,51,2.6005,1.5,24.4,170.21,131,302.55,156,8,10.48,9,16.44,2379,96,91.9,1.4,80.82,0.32
202406111255_43,202406111255,43,42,11/06/2024,90.6,37.5,3.235,1.5,20.2,209.58,132,332.24,139,9.3,10,8.5,17.65,3539,41,136.2,0.5,122.86,1.76
202406111255_44,202406111255,44,43,11/06/2024,88.6,50.4,2.292,1.4,21.1,279.45,165,516.4,203,8.4,19.02,16.7,13.89,4296,29,186,0.4,167.14,0.34
202406111255_45,202406111255,45,44,11/06/2024,84.1,49.6,3.051,1.5,21.1,263.06,148,286.21,104,8,12.56,10.6,18.49,1930,27,75.3,0.4,68.06,0.36
202406111255_46,202406111255,46,45,11/06/2024,85.7,52.1,2.5415,1.4,23.2,218.15,122,313.45,171,8.8,17.46,15.3,14.12,2566,138,86.3,1.9,77.74,1.74
202406111255_47,202406111255,47,46,11/06/2024,86.7,50.9,3.0255,1.6,25.1,245.77,83,425.2,183,8.2,16.05,13.5,18.89,3386,59,130,0.8,116.42,0.72
202406111255_48,202406111255,48,47,11/06/2024,86,46.3,1.726,1.6,23.7,152.35,150,392.42,224,8.6,9.68,8.2,18.05,2868,72,102,1.1,91.53,0.93
202406111255_49,202406111255,49,48,11/06/2024,90.1,33.9,3.748,1.6,25.4,406.57,256,448.63,134,8.1,11.36,9.8,15.92,3609,27,150.7,0.4,135.42,0.32
202406111255_50,202406111255,50,49,11/06/2024,83.8,53.2,3.5205,1.5,23,278.43,180,473.32,197,8.5,18.65,17.1,9.06,3470,65,137.2,0.9,113.02,0.82
202406111255_51,202406111255,51,50,11/06/2024,87.6,56.4,2.8945,1.5,23.9,179.99,124,453.23,188,8.7,13.69,12.1,13.14,3444,50,134.6,0.8,121.41,0.61
202406111255_52,202406111255,52,51,11/06/2024,86.9,50.1,2.9415,1.4,23.5,376.33,236,411.3,166,7.9,18.46,16,15.38,3078,13,120,0.3,107.68,0.18
202406111255_53,202406111255,53,52,11/06/2024,86.4,50,2.6305,1.5,22.7,150.86,131,414.88,246,8.5,13.15,11.8,11.44,3108,85,121.2,1.2,108.9,1
202406111255_54,202406111255,54,53,11/06/2024,87.1,53.4,2.6135,1.6,22,231.75,168,568.83,260,8.9,17.13,15.3,11.96,4495,43,157.7,0.8,137.08,0.58
202406111255_55,202406111255,55,54,11/06/2024,88.8,49.6,2.881,1.5,17.9,211.47,137,257.25,124,8.7,15.4,14.3,7.69,2120,56,84.1,0.8,75.13,0.73
202406111255_56,202406111255,56,55,11/06/2024,84.9,51.1,2.7445,1.5,23.7,90,88,260.66,99,7.9,9.19,8.3,10.72,2048,39,79.7,0.5,70.77,0.47
202406111255_57,202406111255,57,56,11/06/2024,87.6,38.8,2.986,1.5,20.6,98.2,80,389.2,203,8.1,7.49,6.5,15.23,2392,12,94.9,0.2,85.13,0.13
202406111255_58,202406111255,58,57,11/06/2024,86.8,51.1,2.582,1.6,22.6,285.59,179,432.41,182,7.6,19.79,17.9,10.56,3327,29,130.4,0.3,116.74,0.34
202406111255_59,202406111255,59,58,11/06/2024,86.9,46.9,2.685,1.3,18,71.76,69,281.46,157,7.9,12.7,11.5,10.43,1978,57,74.2,0.8,66.64,0.74
202406111255_60,202406111255,60,59,11/06/2024,86,55,2.7675,1.6,22.4,172.87,143,437.91,174,9.2,10.2,8.3,22.89,3371,195,116.1,2.4,103.86,2.16
